lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_cit,can_sta,can_zip,year
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2LA02107&tabIndex=1,H2LA02107,"LANDRIEU, GARY C",H,LA,2,DEM,CHALLENGER,NEW ORLEANS,LA,70129,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0LA03141&tabIndex=1,H0LA03141,"LANDRY, JEFFREY M",H,LA,3,REP,INCUMBENT,NEW IBERIA,LA,70563,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NV01181&tabIndex=1,H2NV01181,"LANDSBERGER, BRIAN J",H,NV,1,REP,CHALLENGER,LAS VEGAS,NV,89146,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20003729&tabIndex=1,P20003729,"LANE, KATHYERN LOUISE",P,US,0,IND,CHALLENGER,GUYTON,GA,313124964,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OH15087&tabIndex=1,H2OH15087,"LANG, PATRICK",H,OH,15,DEM,CHALLENGER,ATHENS,OH,45701,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0IA01117&tabIndex=1,H0IA01117,"LANGE, BEN",H,IA,1,REP,CHALLENGER,INDEPENDENCE,IA,50644,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20004032&tabIndex=1,P20004032,"LANGER, CHRISTOPHER WILLIAMS",P,US,0,NNE,CHALLENGER,NEW RICHMOND,WI,54017,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0RI02139&tabIndex=1,H0RI02139,"LANGEVIN, JAMES R",H,RI,2,DEM,INCUMBENT,WARWICK,RI,2886,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MO05197&tabIndex=1,H6MO05197,"LANGKRAEHR, RANDALL DAVID (RANDY)",H,MO,5,LIB,CHALLENGER,WARRENSBURG,MO,64093,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OK05114&tabIndex=1,H0OK05114,"LANKFORD, JAMES PAUL",H,OK,5,REP,INCUMBENT,EDMOND,OK,73013,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20003240&tabIndex=1,P20003240,"LANSER, JERRY",P,US,0,REP,CHALLENGER,LONGMONT,CO,80501,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2WA02201&tabIndex=1,H2WA02201,"LAPOINTE, MIKE",H,WA,2,OTH,CHALLENGER,EVERTT,WA,98206,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20002291&tabIndex=1,P20002291,"LAPORTE, DANY",P,US,0,DEM,CHALLENGER,CENTRAL FALL,RI,2863,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2RI00089&tabIndex=1,S2RI00089,"LAPORTE, DANY",S,RI,0,DEM,CHALLENGER,CENTRAL FALLS,,,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20003125&tabIndex=1,P20003125,"LAROCK, ROBERT WILLIAM",P,US,0,REP,CHALLENGER,WINOOSKI,VT,5404,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MS04167&tabIndex=1,H2MS04167,"LAROSE, JOSHUA",H,MS,4,DEM,CHALLENGER,FLOWOOD,MS,39232,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2FL00185&tabIndex=1,S2FL00185,"LAROSE, JOSHUA",S,FL,0,REP,CHALLENGER,FORT LAUDERDALE,FL,333109961,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2LA02099&tabIndex=1,H2LA02099,"LAROSE, JOSUE",H,LA,2,REP,CHALLENGER,NEW ORLEANS,LA,70179,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NJ07196&tabIndex=1,H0NJ07196,"LARSEN, DAVID KENNY",H,NJ,7,REP,CHALLENGER,LEBANON,NJ,8833,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8UT02149&tabIndex=1,H8UT02149,"LARSEN, KEN",H,UT,4,LIB,CHALLENGER,SALT LAKE CITY,UT,84117,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WA02080&tabIndex=1,H0WA02080,"LARSEN, RICK",H,WA,2,DEM,INCUMBENT,EVERETT,WA,98206,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20002416&tabIndex=1,P20002416,"LARSON, DAVID ANDREW",P,US,0,AIP,CHALLENGER,YUCCA VALLEY,CA,92284,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CT01046&tabIndex=1,H8CT01046,"LARSON, JOHN B",H,CT,1,DEM,INCUMBENT,EAST HARTFORD,CT,6108,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2WI00243&tabIndex=1,S2WI00243,"LASEE, FRANK G",S,WI,0,REP,OPEN,DE PERE,WI,541155667,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AR01063&tabIndex=1,H2AR01063,"LATANICH, GARY ANDREW",H,AR,1,DEM,CHALLENGER,JONESBORO,AR,72401,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IA05102&tabIndex=1,H4IA05102,"LATHAM, THOMAS",H,IA,3,REP,INCUMBENT,DES MOINES,IA,503018237,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH05036&tabIndex=1,H8OH05036,"LATTA, ROBERT EDWARD MR",H,OH,5,REP,INCUMBENT,BOWLING GREEN,OH,434025211,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2CA00690&tabIndex=1,S2CA00690,"LAUTEN, ROBERT",S,CA,0,REP,CHALLENGER,BREA,CA,928215237,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA47052&tabIndex=1,H8CA47052,"LAUTEN, ROBERT EDMUND",H,CA,39,REP,CHALLENGER,BREA,CA,928215237,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2NJ00460&tabIndex=1,S2NJ00460,"LAVERGNE, EUGENE MARTIN",S,NJ,0,NNE,CHALLENGER,WEST LONG BRANCH,NJ,7764,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NJ03225&tabIndex=1,H2NJ03225,"LAVERGNE, FREDERICK JOHN",H,NJ,3,NNE,CHALLENGER,DELANCO,NJ,8075,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA36413&tabIndex=1,H2CA36413,"LAW, JAMES",H,CA,36,DEM,OPEN,TORRANCE,CA,90501,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20003810&tabIndex=1,P20003810,"LAWMAN, JEFF",P,US,0,REP,CHALLENGER,DERRY,NH,3038,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MI14111&tabIndex=1,H2MI14111,"LAWRENCE, BRENDA LUIENAR",H,MI,14,DEM,CHALLENGER,SOUTHFIELD,MI,48076,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX00098&tabIndex=1,H2TX00098,"LAWRENCE, WILLIAM CLARENCE",H,TX,12,REP,CHALLENGER,HIGHLAND VILLAGE,TX,750776496,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2UT00252&tabIndex=1,S2UT00252,"LAWRENCE, WILLIAM J. 'DUB'",S,UT,0,REP,CHALLENGER,CENTERVILLE,UT,84014,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0FL02086&tabIndex=1,H0FL02086,"LAWSON, ALFRED J JR",H,FL,2,DEM,CHALLENGER,TALLAHASSEE,FL,32301,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20003950&tabIndex=1,P20003950,"LAWSON, EDGAR A",P,US,0,REP,CHALLENGER,CLARKSVILLE,TN,37042,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA02100&tabIndex=1,H2CA02100,"LAWSON, STACEY",H,CA,2,DEM,OPEN,SAN RAFAEL,CA,94903,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20003042&tabIndex=1,P20003042,"LAX (MILLER), LEAH (LORETTA)",P,US,0,DEM,CHALLENGER,HIGHSPIRE,PA,170341410,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA20110&tabIndex=1,H2CA20110,"LEBARRE, MIKE",H,CA,20,REP,CHALLENGER,KING CITY,CA,93930,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX33115&tabIndex=1,H2TX33115,"LEE, AL",H,TX,33,REP,OPEN,DALLAS,TX,75370,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA09060&tabIndex=1,H8CA09060,"LEE, BARBARA",H,CA,13,DEM,INCUMBENT,OAKLAND,CA,94612,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WI02060&tabIndex=1,H0WI02060,"LEE, CHAD",H,WI,2,REP,OPEN,MT HOREB,WI,53572,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2TX00445&tabIndex=1,S2TX00445,"LEE, JOHN A",S,TX,0,REP,OPEN,HOUSTON,TX,77057,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20004644&tabIndex=1,P20004644,"LEE, JOHN A",P,US,0,REP,CHALLENGER,HOUSTON,TX,77057,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20004156&tabIndex=1,P20004156,"LEE, JOHN H",P,US,0,REP,CHALLENGER,SARATOGA SPRINGS,UT,84045,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NV00043&tabIndex=1,H2NV00043,"LEE, JOHN JAY",H,NV,4,DEM,OPEN,NORTH LAS VEGAS,NV,89031,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2PA04184&tabIndex=1,H2PA04184,"LEE, KENNETH W KEN''""",H,PA,4,DEM,CHALLENGER,CAMP HILL,PA,17011,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20000055&tabIndex=1,P20000055,"LEE, KIP",P,US,0,DEM,CHALLENGER,REDDING,CA,96001,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0DC00215&tabIndex=1,H0DC00215,"LEE, MICHAEL AUGUSTUS (MATTHEW)",H,DC,0,DEM,CHALLENGER,WASHINGTON,DC,20032,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA22140&tabIndex=1,H2CA22140,"LEE, OTTO",H,CA,22,DEM,CHALLENGER,SAN JOSE,CA,95113,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20001905&tabIndex=1,P20001905,"LEE, ROBERT",P,US,0,IND,CHALLENGER,MOUNT EAGLE,VA,22303,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2VA00134&tabIndex=1,S2VA00134,"LEE, ROBERT",S,VA,0,IND,OPEN,MOUNT EAGLE,VA,223030371,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX18054&tabIndex=1,H4TX18054,"LEE, SHEILA JACKSON",H,TX,18,DEM,INCUMBENT,HOUSTON,TX,77004,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NV00065&tabIndex=1,H8NV00065,"LEEDS, ROBERT X",H,NV,4,REP,OPEN,LAS VEGAS,NV,89117,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2ID02133&tabIndex=1,H2ID02133,"LEFAVOUR, NICOLE",H,ID,2,DEM,CHALLENGER,BOISE,ID,83702,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20002168&tabIndex=1,P20002168,"LEFLER, BRAD CRAWFORD",P,US,0,IND,CHALLENGER,YOUNGSTOWN,OH,44505,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NV02445&tabIndex=1,H2NV02445,"LEHMANN, HELMUTH",H,NV,2,IND,OPEN,RENO,NV,89508,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2WI07073&tabIndex=1,H2WI07073,"LEHNER, DALE CLIFFORD",H,WI,7,UNK,CHALLENGER,CHETEK,WI,54728,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TN02096&tabIndex=1,H2TN02096,"LEINWEBEER, JOSEPH JR.",H,TN,2,REP,CHALLENGER,KNOXVILLE,TN,37931,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2FL00227&tabIndex=1,S2FL00227,"LEMIEUX, GEORGE S",S,FL,0,REP,CHALLENGER,TALLAHASSEE,FL,32308,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2TN00231&tabIndex=1,S2TN00231,"LENARD, BRENDA SHIVON",S,TN,0,REP,CHALLENGER,SWEETWATER,TN,37874,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003502&tabIndex=1,P80003502,"LEONAITIS, JOSEPH FELIX",P,US,0,IND,CHALLENGER,IUKA,MS,38852,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA25135&tabIndex=1,H2CA25135,"LEONARD, HARRISON",H,CA,25,REP,CHALLENGER,VALENCIA,CA,91355,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NC09142&tabIndex=1,H2NC09142,"LEONCZYK, KENNETH GEORGE JR",H,NC,9,REP,OPEN,CHARLOTTE,NC,282261011,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX28203&tabIndex=1,H8TX28203,"LEONE, ROSS LYNN",H,TX,35,LIB,CHALLENGER,MONTGOMERY,TX,77356,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2TX00338&tabIndex=1,S2TX00338,"LEPPERT, THOMAS C",S,TX,0,REP,OPEN,DALLAS,TX,75220,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20003976&tabIndex=1,P20003976,"LERMAN, MICHAEL ADAM",P,US,0,IND,CHALLENGER,DELRAY BEACH,FL,33446,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AZ02253&tabIndex=1,H2AZ02253,"LERVOLD, JOHN DAVID",H,AZ,8,REP,CHALLENGER,SIERRA VISTA,AZ,85650,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2NV00241&tabIndex=1,S2NV00241,"LESLIE, MICHAEL J",S,NV,0,DEM,CHALLENGER,LAS VEGAS,NV,89139,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2PA14084&tabIndex=1,H2PA14084,"LESSMANN, HANS F",H,PA,14,OTH,CHALLENGER,PITTSBURGH,PA,152214434,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20004123&tabIndex=1,P20004123,"LESTER, ANNE THERESE (VICE PRES)",P,US,0,IND,CHALLENGER,KANSAS CITY,MO,64133,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2WV03074&tabIndex=1,H2WV03074,"LESTER, BILL",H,WV,3,REP,CHALLENGER,BECKLEY,WV,25801,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MD01162&tabIndex=1,H2MD01162,"LETKE, KIM",H,MD,1,DEM,CHALLENGER,WHITE MARSH,MD,21162,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OR01166&tabIndex=1,H2OR01166,"LETTIN, ROBERT E.",H,OR,1,DEM,OPEN,SHERWOOD,OR,97140,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GA11180&tabIndex=1,H2GA11180,"LEVENE, ALLAN",H,GA,11,REP,CHALLENGER,KENNESAW,GA,30144,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20002606&tabIndex=1,P20002606,"LEVETIN, MARK",P,US,0,DEM,CHALLENGER,CELEBRATION,FL,34747,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MI17023&tabIndex=1,H2MI17023,"LEVIN, SANDER M MR",H,MI,9,DEM,INCUMBENT,ROSEVILLE,MI,48066,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P00002568&tabIndex=1,P00002568,"LEVINSON, MICHAEL STEPHEN",P,US,0,IND,CHALLENGER,ST PETERSBURG,FL,33702,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2CA00708&tabIndex=1,S2CA00708,"LEVITT, DAVID ALEX",S,CA,0,DEM,CHALLENGER,SEBASTOPOL,CA,95472,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA02175&tabIndex=1,H2CA02175,"LEWALLEN, JOHN JULIUS",H,CA,2,IND,OPEN,PHILO,CA,95466,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NM01094&tabIndex=1,H2NM01094,"LEWIS, DAN",H,NM,1,REP,OPEN,ALBUQUERQUE,NM,87193,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2KY04188&tabIndex=1,H2KY04188,"LEWIS, DAVID",H,KY,4,IND,OPEN,BATAVIA,OH,45103,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OH08074&tabIndex=1,H2OH08074,"LEWIS, DAVID",H,OH,8,REP,CHALLENGER,BATAVIA,OH,45103,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6GA05217&tabIndex=1,H6GA05217,"LEWIS, JOHN R.",H,GA,5,DEM,INCUMBENT,ATLANTA,GA,30331,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL02156&tabIndex=1,H2IL02156,"LEWIS, MARCUS",H,IL,2,IND,CHALLENGER,MATTERSON,IL,60443,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IN01096&tabIndex=1,H8IN01096,"LEYVA, MARK J",H,IN,1,REP,CHALLENGER,HIGHLAND,IN,46322,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA17090&tabIndex=1,H2CA17090,"LI, EVELYN",H,CA,17,REP,CHALLENGER,FREMONT,CA,94539,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY13104&tabIndex=1,H2NY13104,"LIATOS, DEBORAH O.",H,NY,13,SWP,CHALLENGER,BRONX,NY,10468,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA42175&tabIndex=1,H0CA42175,"LIBERATORE, PHILIP LAURENCE",H,CA,8,REP,CHALLENGER,LA MIRADA,CA,90638,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX21110&tabIndex=1,H2TX21110,"LIBERTY, JOHN HENRY",H,TX,21,LIB,CHALLENGER,AUSTIN,TX,78753,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2ID01150&tabIndex=1,H2ID01150,"LIFE, PRO",H,ID,1,IND,CHALLENGER,LETHA,ID,83636,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH18085&tabIndex=1,H0OH18085,"LIGGETT, HOMBRE MICHAEL",H,OH,7,REP,OPEN,DOVER,OH,446227717,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8CA00283&tabIndex=1,S8CA00283,"LIGHTFOOT, GAIL K",S,CA,0,LIB,CHALLENGER,ARROYO GRANDE,CA,93420,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GA07071&tabIndex=1,H2GA07071,"LIGHTFOOT, GARY NEIL",H,GA,7,REP,CHALLENGER,SUWANEE,GA,30024,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2WA01161&tabIndex=1,H2WA01161,"LIIAS, MARKO MR",H,WA,1,DEM,OPEN,EDMONDS,WA,98020,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2FL02108&tabIndex=1,H2FL02108,"LILES, ANDREW JAY",H,FL,2,DEM,CHALLENGER,TALLAHASSEE,FL,32317,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2UT00195&tabIndex=1,S2UT00195,"LILJENQUIST, DAN",S,UT,0,REP,CHALLENGER,BOUNTIFUL,UT,84011,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005697&tabIndex=1,P80005697,"LIMER, CLIFTON ROY JOHN JR",P,US,0,IND,CHALLENGER,NORTH SYRACUSE,NY,13212,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX33222&tabIndex=1,H2TX33222,"LINDSAY, ED",H,TX,33,GRE,CHALLENGER,FORT WORTH,TX,76112,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20004636&tabIndex=1,P20004636,"LINDSAY, PETA",P,US,0,UNK,CHALLENGER,LOS ANGELES,CA,90004,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NE02041&tabIndex=1,H2NE02041,"LINDSTROM, BRETT",H,NE,2,REP,CHALLENGER,OMAHA,NE,68116,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TX03088&tabIndex=1,H0TX03088,"LINGENFELDER, JOHN JR.",H,TX,3,DEM,CHALLENGER,PLANO,TX,75023,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NE03049&tabIndex=1,H2NE03049,"LINGENFELTER, BOB",H,NE,3,REP,CHALLENGER,PLAINVIEW,NE,68769,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2HI00114&tabIndex=1,S2HI00114,"LINGLE, LINDA",S,HI,0,REP,OPEN,HONOLULU,HI,96825,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2NJ00338&tabIndex=1,S2NJ00338,"LINKER, IAN S",S,NJ,0,REP,CHALLENGER,RIDGEWOOD,NJ,7451,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA52034&tabIndex=1,H0CA52034,"LINNELL, TERRI RUTH",H,CA,50,REP,CHALLENGER,RAMONA,CA,92065,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IL03077&tabIndex=1,H4IL03077,"LIPINSKI, DANIEL",H,IL,3,DEM,INCUMBENT,WESTERN SPRINGS,IL,60558,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NV02239&tabIndex=1,H2NV02239,"LIPPOLD, KIRK",H,NV,2,REP,CHALLENGER,CARSON CITY,NV,89706,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2MI00235&tabIndex=1,S2MI00235,"LITLE, JOHN D.",S,MI,0,NLP,CHALLENGER,ANN ARBOR,MI,48105,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH04069&tabIndex=1,H0OH04069,"LITT, DOUG",H,OH,12,DEM,CHALLENGER,MANSFIELD,OH,44905,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0NJ06164&tabIndex=1,H0NJ06164,"LITTLE, ANNA C",H,NJ,6,REP,CHALLENGER,HIGHLANDS,NJ,7732,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2NJ00395&tabIndex=1,S2NJ00395,"LITTLE, ANNA C",S,NJ,0,REP,CHALLENGER,HIGHLANDS,NJ,7732,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MD06211&tabIndex=1,H2MD06211,"LITTLE, RONALD SHERVINGTON",H,MD,6,DEM,CHALLENGER,GAITHERSBURG,MD,20882,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20005278&tabIndex=1,P20005278,"LITZEL, JERRY",P,US,0,IND,CHALLENGER,AMES,IA,50014,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GA11198&tabIndex=1,H2GA11198,"LLOP, WILLIAM",H,GA,11,REP,CHALLENGER,SANDY SPRINGS,GA,30328,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NJ02037&tabIndex=1,H2NJ02037,"LOBIONDO, FRANK A.",H,NJ,2,REP,INCUMBENT,VENTNOR,NJ,8406,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004989&tabIndex=1,P80004989,"LOCKE, STAR",P,US,0,IND,CHALLENGER,PORT ARANSAS,TX,78373,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MD03135&tabIndex=1,H2MD03135,"LOCKWOOD, DAVID HAMILTON",H,MD,3,DEM,CHALLENGER,COLESVILLE,MD,20904,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2IL01158&tabIndex=1,H2IL01158,"LODATO, RAYMOND M",H,IL,1,DEM,CHALLENGER,CHICAGO,IL,60637,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2MO00445&tabIndex=1,S2MO00445,"LODES, MARK PATRICK",S,MO,0,REP,CHALLENGER,SAINT LOUIS,MO,63135,2012
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IA02146&tabIndex=1,H6IA02146,"LOEBSACK, DAVID WAYNE",H,IA,2,DEM,INCUMBENT,IOWA CITY,IA,52244,2012
